"Geography" "Age" "Gender" "Hispanic" "Race" "Freq" "TotalCountyPopulation"
"STOKES" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 9 47401
"STOKES" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 3 47401
"STOKES" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 1 47401
"STOKES" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 4 47401
"STOKES" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 6 47401
"STOKES" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 5 47401
"STOKES" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 2 47401
"STOKES" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 23 47401
"STOKES" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 28 47401
"STOKES" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 50 47401
"STOKES" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 22 47401
"STOKES" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 26 47401
"STOKES" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 31 47401
"STOKES" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 53 47401
"STOKES" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 19 47401
"SURRY" "18-25" "Male" "Hispanic" "WhiteAlone" 143 73673
"SURRY" "26-40" "Male" "Hispanic" "WhiteAlone" 317 73673
"SURRY" "41-65" "Male" "Hispanic" "WhiteAlone" 201 73673
"SURRY" "66+" "Male" "Hispanic" "WhiteAlone" 22 73673
"SURRY" "18-25" "Female" "Hispanic" "WhiteAlone" 103 73673
"SURRY" "26-40" "Female" "Hispanic" "WhiteAlone" 273 73673
"SURRY" "41-65" "Female" "Hispanic" "WhiteAlone" 161 73673
"SURRY" "66+" "Female" "Hispanic" "WhiteAlone" 40 73673
"SURRY" "18-25" "Male" "NotHispanic" "WhiteAlone" 2524 73673
"SURRY" "26-40" "Male" "NotHispanic" "WhiteAlone" 5216 73673
"SURRY" "41-65" "Male" "NotHispanic" "WhiteAlone" 11349 73673
"SURRY" "66+" "Male" "NotHispanic" "WhiteAlone" 4516 73673
"SURRY" "18-25" "Female" "NotHispanic" "WhiteAlone" 2390 73673
"SURRY" "26-40" "Female" "NotHispanic" "WhiteAlone" 5449 73673
"SURRY" "41-65" "Female" "NotHispanic" "WhiteAlone" 11854 73673
"SURRY" "66+" "Female" "NotHispanic" "WhiteAlone" 6390 73673
"SURRY" "18-25" "Male" "Hispanic" "BlackAlone" 7 73673
"SURRY" "26-40" "Male" "Hispanic" "BlackAlone" 15 73673
"SURRY" "41-65" "Male" "Hispanic" "BlackAlone" 12 73673
"SURRY" "66+" "Male" "Hispanic" "BlackAlone" 0 73673
"SURRY" "18-25" "Female" "Hispanic" "BlackAlone" 3 73673
"SURRY" "26-40" "Female" "Hispanic" "BlackAlone" 11 73673
"SURRY" "41-65" "Female" "Hispanic" "BlackAlone" 7 73673
"SURRY" "66+" "Female" "Hispanic" "BlackAlone" 3 73673
"SURRY" "18-25" "Male" "NotHispanic" "BlackAlone" 142 73673
"SURRY" "26-40" "Male" "NotHispanic" "BlackAlone" 228 73673
"SURRY" "41-65" "Male" "NotHispanic" "BlackAlone" 485 73673
"SURRY" "66+" "Male" "NotHispanic" "BlackAlone" 118 73673
"SURRY" "18-25" "Female" "NotHispanic" "BlackAlone" 125 73673
"SURRY" "26-40" "Female" "NotHispanic" "BlackAlone" 199 73673
"SURRY" "41-65" "Female" "NotHispanic" "BlackAlone" 486 73673
"SURRY" "66+" "Female" "NotHispanic" "BlackAlone" 243 73673
"SURRY" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 4 73673
"SURRY" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 8 73673
"SURRY" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 5 73673
"SURRY" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 73673
"SURRY" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 4 73673
"SURRY" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 5 73673
"SURRY" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 3 73673
"SURRY" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 73673
"SURRY" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 2 73673
"SURRY" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 11 73673
"SURRY" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 44 73673
"SURRY" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 73673
"SURRY" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 7 73673
"SURRY" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 16 73673
"SURRY" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 41 73673
"SURRY" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 73673
"SURRY" "18-25" "Male" "Hispanic" "AsianAlone" 0 73673
"SURRY" "26-40" "Male" "Hispanic" "AsianAlone" 0 73673
"SURRY" "41-65" "Male" "Hispanic" "AsianAlone" 1 73673
"SURRY" "66+" "Male" "Hispanic" "AsianAlone" 0 73673
"SURRY" "18-25" "Female" "Hispanic" "AsianAlone" 0 73673
"SURRY" "26-40" "Female" "Hispanic" "AsianAlone" 1 73673
"SURRY" "41-65" "Female" "Hispanic" "AsianAlone" 2 73673
"SURRY" "66+" "Female" "Hispanic" "AsianAlone" 0 73673
"SURRY" "18-25" "Male" "NotHispanic" "AsianAlone" 27 73673
"SURRY" "26-40" "Male" "NotHispanic" "AsianAlone" 41 73673
"SURRY" "41-65" "Male" "NotHispanic" "AsianAlone" 33 73673
"SURRY" "66+" "Male" "NotHispanic" "AsianAlone" 8 73673
"SURRY" "18-25" "Female" "NotHispanic" "AsianAlone" 19 73673
"SURRY" "26-40" "Female" "NotHispanic" "AsianAlone" 49 73673
"SURRY" "41-65" "Female" "NotHispanic" "AsianAlone" 51 73673
"SURRY" "66+" "Female" "NotHispanic" "AsianAlone" 14 73673
"SURRY" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 73673
"SURRY" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 73673
"SURRY" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 73673
"SURRY" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 73673
"SURRY" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 73673
"SURRY" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 73673
"SURRY" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 73673
"SURRY" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 73673
"SURRY" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 73673
"SURRY" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 339 73673
"SURRY" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 696 73673
"SURRY" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 360 73673
"SURRY" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 20 73673
"SURRY" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 279 73673
"SURRY" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 519 73673
"SURRY" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 266 73673
"SURRY" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 28 73673
"SURRY" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 73673
"SURRY" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 2 73673
"SURRY" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 6 73673
"SURRY" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 73673
"SURRY" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 73673
"SURRY" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 2 73673
"SURRY" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 7 73673
"SURRY" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 73673
"SURRY" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 16 73673
"SURRY" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 32 73673
"SURRY" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 19 73673
"SURRY" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 2 73673
"SURRY" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 12 73673
"SURRY" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 31 73673
"SURRY" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 24 73673
"SURRY" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 4 73673
"SURRY" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 34 73673
"SURRY" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 31 73673
"SURRY" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 74 73673
"SURRY" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 23 73673
"SURRY" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 23 73673
"SURRY" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 42 73673
"SURRY" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 68 73673
"SURRY" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 43 73673
"SWAIN" "18-25" "Male" "Hispanic" "WhiteAlone" 12 13981
"SWAIN" "26-40" "Male" "Hispanic" "WhiteAlone" 22 13981
"SWAIN" "41-65" "Male" "Hispanic" "WhiteAlone" 10 13981
"SWAIN" "66+" "Male" "Hispanic" "WhiteAlone" 2 13981
"SWAIN" "18-25" "Female" "Hispanic" "WhiteAlone" 9 13981
"SWAIN" "26-40" "Female" "Hispanic" "WhiteAlone" 13 13981
"SWAIN" "41-65" "Female" "Hispanic" "WhiteAlone" 9 13981
"SWAIN" "66+" "Female" "Hispanic" "WhiteAlone" 6 13981
"SWAIN" "18-25" "Male" "NotHispanic" "WhiteAlone" 361 13981
"SWAIN" "26-40" "Male" "NotHispanic" "WhiteAlone" 723 13981
"SWAIN" "41-65" "Male" "NotHispanic" "WhiteAlone" 1737 13981
"SWAIN" "66+" "Male" "NotHispanic" "WhiteAlone" 784 13981
"SWAIN" "18-25" "Female" "NotHispanic" "WhiteAlone" 339 13981
"SWAIN" "26-40" "Female" "NotHispanic" "WhiteAlone" 777 13981
"SWAIN" "41-65" "Female" "NotHispanic" "WhiteAlone" 1820 13981
"SWAIN" "66+" "Female" "NotHispanic" "WhiteAlone" 977 13981
"SWAIN" "18-25" "Male" "Hispanic" "BlackAlone" 1 13981
"SWAIN" "26-40" "Male" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "41-65" "Male" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "66+" "Male" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "18-25" "Female" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "26-40" "Female" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "41-65" "Female" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "66+" "Female" "Hispanic" "BlackAlone" 0 13981
"SWAIN" "18-25" "Male" "NotHispanic" "BlackAlone" 22 13981
"SWAIN" "26-40" "Male" "NotHispanic" "BlackAlone" 6 13981
"SWAIN" "41-65" "Male" "NotHispanic" "BlackAlone" 8 13981
"SWAIN" "66+" "Male" "NotHispanic" "BlackAlone" 3 13981
"SWAIN" "18-25" "Female" "NotHispanic" "BlackAlone" 16 13981
"SWAIN" "26-40" "Female" "NotHispanic" "BlackAlone" 1 13981
"SWAIN" "41-65" "Female" "NotHispanic" "BlackAlone" 7 13981
"SWAIN" "66+" "Female" "NotHispanic" "BlackAlone" 4 13981
"SWAIN" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 19 13981
"SWAIN" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 9 13981
"SWAIN" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 12 13981
"SWAIN" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 13981
"SWAIN" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 12 13981
"SWAIN" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 8 13981
"SWAIN" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 7 13981
"SWAIN" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 13981
"SWAIN" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 206 13981
"SWAIN" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 331 13981
"SWAIN" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 486 13981
"SWAIN" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 136 13981
"SWAIN" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 222 13981
"SWAIN" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 372 13981
"SWAIN" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 511 13981
"SWAIN" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 196 13981
"SWAIN" "18-25" "Male" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "26-40" "Male" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "41-65" "Male" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "66+" "Male" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "18-25" "Female" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "26-40" "Female" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "41-65" "Female" "Hispanic" "AsianAlone" 1 13981
"SWAIN" "66+" "Female" "Hispanic" "AsianAlone" 0 13981
"SWAIN" "18-25" "Male" "NotHispanic" "AsianAlone" 1 13981
"SWAIN" "26-40" "Male" "NotHispanic" "AsianAlone" 11 13981
"SWAIN" "41-65" "Male" "NotHispanic" "AsianAlone" 3 13981
"SWAIN" "66+" "Male" "NotHispanic" "AsianAlone" 1 13981
"SWAIN" "18-25" "Female" "NotHispanic" "AsianAlone" 6 13981
"SWAIN" "26-40" "Female" "NotHispanic" "AsianAlone" 18 13981
"SWAIN" "41-65" "Female" "NotHispanic" "AsianAlone" 4 13981
"SWAIN" "66+" "Female" "NotHispanic" "AsianAlone" 0 13981
"SWAIN" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 13981
"SWAIN" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 13981
"SWAIN" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 13981
"SWAIN" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 22 13981
"SWAIN" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 33 13981
"SWAIN" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 19 13981
"SWAIN" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 1 13981
"SWAIN" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 10 13981
"SWAIN" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 17 13981
"SWAIN" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 14 13981
"SWAIN" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 13981
"SWAIN" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 13981
"SWAIN" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 4 13981
"SWAIN" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 6 13981
"SWAIN" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 2 13981
"SWAIN" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 1 13981
"SWAIN" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 6 13981
"SWAIN" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 4 13981
"SWAIN" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 1 13981
"SWAIN" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 1 13981
"SWAIN" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 28 13981
"SWAIN" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 40 13981
"SWAIN" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 74 13981
"SWAIN" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 15 13981
"SWAIN" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 31 13981
"SWAIN" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 46 13981
"SWAIN" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 75 13981
"SWAIN" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 17 13981
"TRANSYLVANIA" "18-25" "Male" "Hispanic" "WhiteAlone" 63 33090
"TRANSYLVANIA" "26-40" "Male" "Hispanic" "WhiteAlone" 71 33090
"TRANSYLVANIA" "41-65" "Male" "Hispanic" "WhiteAlone" 50 33090
"TRANSYLVANIA" "66+" "Male" "Hispanic" "WhiteAlone" 11 33090
"TRANSYLVANIA" "18-25" "Female" "Hispanic" "WhiteAlone" 37 33090
"TRANSYLVANIA" "26-40" "Female" "Hispanic" "WhiteAlone" 60 33090
"TRANSYLVANIA" "41-65" "Female" "Hispanic" "WhiteAlone" 44 33090
"TRANSYLVANIA" "66+" "Female" "Hispanic" "WhiteAlone" 23 33090
"TRANSYLVANIA" "18-25" "Male" "NotHispanic" "WhiteAlone" 1322 33090
"TRANSYLVANIA" "26-40" "Male" "NotHispanic" "WhiteAlone" 1951 33090
"TRANSYLVANIA" "41-65" "Male" "NotHispanic" "WhiteAlone" 5133 33090
"TRANSYLVANIA" "66+" "Male" "NotHispanic" "WhiteAlone" 3471 33090
"TRANSYLVANIA" "18-25" "Female" "NotHispanic" "WhiteAlone" 1208 33090
"TRANSYLVANIA" "26-40" "Female" "NotHispanic" "WhiteAlone" 2056 33090
"TRANSYLVANIA" "41-65" "Female" "NotHispanic" "WhiteAlone" 5679 33090
"TRANSYLVANIA" "66+" "Female" "NotHispanic" "WhiteAlone" 4353 33090
"TRANSYLVANIA" "18-25" "Male" "Hispanic" "BlackAlone" 5 33090
"TRANSYLVANIA" "26-40" "Male" "Hispanic" "BlackAlone" 0 33090
"TRANSYLVANIA" "41-65" "Male" "Hispanic" "BlackAlone" 0 33090
"TRANSYLVANIA" "66+" "Male" "Hispanic" "BlackAlone" 0 33090
"TRANSYLVANIA" "18-25" "Female" "Hispanic" "BlackAlone" 2 33090
"TRANSYLVANIA" "26-40" "Female" "Hispanic" "BlackAlone" 0 33090
"TRANSYLVANIA" "41-65" "Female" "Hispanic" "BlackAlone" 0 33090
"TRANSYLVANIA" "66+" "Female" "Hispanic" "BlackAlone" 1 33090
"TRANSYLVANIA" "18-25" "Male" "NotHispanic" "BlackAlone" 189 33090
"TRANSYLVANIA" "26-40" "Male" "NotHispanic" "BlackAlone" 124 33090
"TRANSYLVANIA" "41-65" "Male" "NotHispanic" "BlackAlone" 176 33090
"TRANSYLVANIA" "66+" "Male" "NotHispanic" "BlackAlone" 51 33090
"TRANSYLVANIA" "18-25" "Female" "NotHispanic" "BlackAlone" 73 33090
"TRANSYLVANIA" "26-40" "Female" "NotHispanic" "BlackAlone" 92 33090
"TRANSYLVANIA" "41-65" "Female" "NotHispanic" "BlackAlone" 211 33090
"TRANSYLVANIA" "66+" "Female" "NotHispanic" "BlackAlone" 65 33090
"TRANSYLVANIA" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 33090
"TRANSYLVANIA" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 33090
"TRANSYLVANIA" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 33090
"TRANSYLVANIA" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 4 33090
"TRANSYLVANIA" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 10 33090
"TRANSYLVANIA" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 15 33090
"TRANSYLVANIA" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 33090
"TRANSYLVANIA" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 33090
"TRANSYLVANIA" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 33090
"TRANSYLVANIA" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 19 33090
"TRANSYLVANIA" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 33090
"TRANSYLVANIA" "18-25" "Male" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "26-40" "Male" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "41-65" "Male" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "66+" "Male" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "18-25" "Female" "Hispanic" "AsianAlone" 1 33090
"TRANSYLVANIA" "26-40" "Female" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "41-65" "Female" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "66+" "Female" "Hispanic" "AsianAlone" 0 33090
"TRANSYLVANIA" "18-25" "Male" "NotHispanic" "AsianAlone" 4 33090
"TRANSYLVANIA" "26-40" "Male" "NotHispanic" "AsianAlone" 15 33090
"TRANSYLVANIA" "41-65" "Male" "NotHispanic" "AsianAlone" 17 33090
"TRANSYLVANIA" "66+" "Male" "NotHispanic" "AsianAlone" 8 33090
"TRANSYLVANIA" "18-25" "Female" "NotHispanic" "AsianAlone" 6 33090
"TRANSYLVANIA" "26-40" "Female" "NotHispanic" "AsianAlone" 17 33090
"TRANSYLVANIA" "41-65" "Female" "NotHispanic" "AsianAlone" 25 33090
"TRANSYLVANIA" "66+" "Female" "NotHispanic" "AsianAlone" 8 33090
"TRANSYLVANIA" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 33090
"TRANSYLVANIA" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 33090
"TRANSYLVANIA" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 33090
"TRANSYLVANIA" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 33090
